,fs,t,y
3451,,291.5762998,2.578125
3452,,291.6210483,2.470703125
3453,,291.621604,2.3681640625
3454,,291.6387955,2.2705078125
3455,,291.6592898,2.1826171875
3456,,291.6971644,2.0947265625
3457,,291.6990843,1.9970703125
3458,,291.7148025,1.8994140625
3459,,291.7520786,1.806640625
3460,,291.7559377,1.71875
3461,,291.790512,1.6357421875
3462,,291.8126319,1.54296875
3463,,291.8198068,1.455078125
3464,,291.8380178,1.3720703125
3465,,291.8815969,1.279296875
3466,,291.8821151,1.1865234375
3467,,291.912288,1.11328125
3468,,291.9166953,1.0400390625
3469,,291.9379155,0.99609375
3470,,291.9899559,1.064453125
3471,,291.9903912,1.2451171875
3472,,291.9997403,1.5283203125
3473,,292.0343273,1.826171875
3474,,292.0398104,2.1337890625
3475,,292.0566578,2.4072265625
3476,,292.093068,2.6611328125
3477,,292.0980749,2.87109375
3478,,292.1434918,3.017578125
3479,,292.1441735,3.0859375
3480,,292.1575496,3.0908203125
3481,,292.1922795,3.0322265625
3482,,292.2134142,2.9248046875
3483,,292.2206063,2.8125
3484,,292.2354968,2.685546875
3485,,292.2837523,2.568359375
3486,,292.284169,2.4267578125
3487,,292.3155898,2.3291015625
3488,,292.3159881,2.216796875
3489,,292.3603875,2.1044921875
3490,,292.3613881,2.0068359375
3491,,292.3829648,1.9091796875
3492,,292.3988179,1.8115234375
3493,,292.4369267,1.7138671875
3494,,292.4374837,1.6259765625
3495,,292.4685738,1.54296875
3496,,292.4787473,1.4599609375
3497,,292.5144543,1.3671875
3498,,292.519309,1.26953125
3499,,292.5607846,1.1767578125
3500,,292.561232,1.083984375
3501,,292.5819902,1.005859375
3502,,292.5993313,0.9814453125
3503,,292.6180221,1.064453125
3504,,292.6380852,1.279296875
3505,,292.6744461,1.552734375
3506,,292.6788567,1.8701171875
3507,,292.7126875,2.1533203125
3508,,292.7177509,2.4267578125
3509,,292.7523607,2.6416015625
3510,,292.7731363,2.8173828125
3511,,292.7751536,2.9150390625
3512,,292.8084096,2.958984375
3513,,292.8292855,2.9296875
3514,,292.8379403,2.8564453125
3515,,292.8740306,2.75390625
3516,,292.8793899,2.626953125
3517,,292.9148378,2.5
3518,,292.9190963,2.3779296875
3519,,292.9571813,2.265625
3520,,292.9575445,2.1533203125
3521,,292.9788817,2.0556640625
3522,,293.0136378,1.9580078125
3523,,293.0182856,1.8603515625
3524,,293.0524858,1.7578125
3525,,293.0751191,1.66015625
3526,,293.0804376,1.5673828125
3527,,293.0999662,1.4697265625
3528,,293.1360858,1.376953125
3529,,293.1398488,1.279296875
3530,,293.1740096,1.1767578125
3531,,293.1763023,1.0888671875
3532,,293.2295128,1.005859375
3533,,293.2299975,0.9228515625
3534,,293.2556138,0.8642578125
3535,,293.2612871,0.8740234375
3536,,293.2958905,1.015625
3537,,293.3011061,1.240234375
3538,,293.3356919,1.533203125
3539,,293.3361734,1.81640625
3540,,293.3580399,2.0947265625
3541,,293.3927759,2.3193359375
3542,,293.4233602,2.5048828125
3543,,293.4238695,2.6318359375
3544,,293.4415434,2.7099609375
3545,,293.4669768,2.7099609375
3546,,293.4849309,2.666015625
3547,,293.4998911,2.5830078125
3548,,293.5342918,2.470703125
3549,,293.5389311,2.353515625
3550,,293.5749142,2.24609375
3551,,293.579379,2.1435546875
3552,,293.6153835,2.0556640625
3553,,293.6219124,1.962890625
3554,,293.6433072,1.865234375
3555,,293.6617107,1.7724609375
3556,,293.6782198,1.6748046875
3557,,293.702595,1.5771484375
3558,,293.7179778,1.455078125
3559,,293.7542818,1.3671875
3560,,293.778945,1.279296875
3561,,293.7793077,1.19140625
3562,,293.8151606,1.103515625
3563,,293.8200227,1.015625
3564,,293.8541068,0.9228515625
3565,,293.8757589,0.830078125
3566,,293.8831296,0.7421875
3567,,293.8988695,0.693359375
3568,,293.934666,0.751953125
3569,,293.9392794,0.9375
3570,,293.9743562,1.23046875
3571,,294.0085705,1.54296875
3572,,294.008898,1.8505859375
3573,,294.0219593,2.109375
3574,,294.0574614,2.3388671875
3575,,294.0867227,2.5048828125
3576,,294.0872587,2.646484375
3577,,294.098986,2.7099609375
3578,,294.133665,2.705078125
3579,,294.1550334,2.6513671875
3580,,294.1608962,2.568359375
3581,,294.2083513,2.4658203125
3582,,294.2087454,2.3583984375
3583,,294.2223352,2.255859375
3584,,294.2385914,2.158203125
3585,,294.2843544,2.0751953125
3586,,294.2855567,1.9921875
3587,,294.3056384,1.9140625
3588,,294.3215645,1.826171875
3589,,294.3602778,1.7431640625
3590,,294.3607563,1.6552734375
3591,,294.3978184,1.572265625
3592,,294.4249736,1.4990234375
3593,,294.4253168,1.4306640625
3594,,294.4377048,1.357421875
3595,,294.4722213,1.2890625
3596,,294.5029649,1.220703125
3597,,294.5034583,1.142578125
3598,,294.5221276,1.0791015625
3599,,294.5655356,1.025390625
3600,,294.5660603,1.0205078125
3601,,294.5833288,1.1181640625
3602,,294.6272412,1.34765625
3603,,294.6277777,1.62109375
3604,,294.6398611,1.9189453125
3605,,294.6742741,2.1875
3606,,294.7039823,2.4365234375
3607,,294.7044295,2.6220703125
3608,,294.7512059,2.783203125
3609,,294.7516757,2.8662109375
3610,,294.7715386,2.880859375
3611,,294.7845919,2.841796875
3612,,294.8006525,2.744140625
3613,,294.8212994,2.6220703125
3614,,294.8589751,2.490234375
3615,,294.8595203,2.353515625
3616,,294.8954298,2.2265625
3617,,294.9219777,2.1142578125
3618,,294.9227098,2.01171875
3619,,294.9570404,1.9140625
3620,,294.9767754,1.81640625
3621,,294.9788334,1.728515625
3622,,295.0139337,1.6455078125
3623,,295.0457295,1.5576171875
3624,,295.0463462,1.474609375
3625,,295.0607321,1.3916015625
3626,,295.0961648,1.30859375
3627,,295.1249557,1.2255859375
3628,,295.1258174,1.142578125
3629,,295.1390841,1.0595703125
3630,,295.1747953,0.986328125
3631,,295.2026825,0.87890625
3632,,295.2031579,0.83984375
3633,,295.2555116,0.8837890625
3634,,295.2559323,1.07421875
3635,,295.2616395,1.3427734375
3636,,295.2959093,1.6748046875
3637,,295.3166566,1.9873046875
3638,,295.323001,2.294921875
3639,,295.3400321,2.5439453125
3640,,295.3781223,2.7880859375
3641,,295.3802914,2.9541015625
3642,,295.4155976,3.0615234375
3643,,295.4369922,3.0810546875
3644,,295.4424547,3.037109375
3645,,295.4784003,2.9443359375
3646,,295.4998383,2.8271484375
3647,,295.5039924,2.705078125
3648,,295.5205564,2.578125
3649,,295.5427238,2.4658203125
3650,,295.5789746,2.353515625
3651,,295.5823374,2.236328125
3652,,295.6254375,2.1240234375
3653,,295.6260909,2.0263671875
3654,,295.6473155,1.9189453125
3655,,295.6650498,1.81640625
3656,,295.6821287,1.7138671875
3657,,295.7183763,1.6162109375
3658,,295.7202913,1.5185546875
3659,,295.7542359,1.4111328125
3660,,295.7759311,1.30859375
3661,,295.7808996,1.2109375
3662,,295.8132034,1.1083984375
3663,,295.8342749,1.005859375
3664,,295.8444049,0.8935546875
3665,,295.8591316,0.7958984375
3666,,295.8915553,0.7958984375
3667,,295.9135942,0.8984375
3668,,295.9216982,1.1572265625
3669,,295.9670551,1.4453125
3670,,295.9681263,1.7529296875
3671,,295.9873959,2.0166015625
3672,,296.0059283,2.2509765625
3673,,296.0398567,2.421875
3674,,296.048107,2.548828125
3675,,296.0818535,2.6318359375
3676,,296.0824233,2.63671875
3677,,296.1167505,2.607421875
3678,,296.1210546,2.5341796875
3679,,296.1542228,2.44140625
3680,,296.1761336,2.3486328125
3681,,296.1831894,2.255859375
3682,,296.2188526,2.16796875
3683,,296.2403146,2.08984375
3684,,296.2407475,2.0166015625
3685,,296.2781105,1.9384765625
3686,,296.2987554,1.85546875
3687,,296.302935,1.767578125
3688,,296.3376314,1.6796875
3689,,296.3600234,1.58203125
3690,,296.364048,1.4794921875
3691,,296.3988098,1.3818359375
3692,,296.433084,1.2744140625
3693,,296.4334639,1.162109375
3694,,296.4412156,1.064453125
3695,,296.477241,0.9716796875
3696,,296.4988918,0.8837890625
3697,,296.5031977,0.8056640625
3698,,296.5372833,0.771484375
3699,,296.557426,0.8349609375
3700,,296.563951,1.044921875
3701,,296.5990305,1.3134765625
3702,,296.6054432,1.630859375
3703,,296.6219589,1.8798828125
3704,,296.6583293,2.138671875
3705,,296.6783819,2.333984375
3706,,296.6832433,2.48046875
3707,,296.7168432,2.5732421875
3708,,296.742105,2.59765625
3709,,296.7441239,2.5634765625
3710,,296.7776018,2.490234375
3711,,296.803931,2.3974609375
3712,,296.8045016,2.294921875
3713,,296.8399922,2.2021484375
3714,,296.8443571,2.1240234375
3715,,296.8824261,2.05078125
3716,,296.883045,1.9775390625
3717,,296.9167018,1.904296875
3718,,296.9376791,1.826171875
3719,,296.9460043,1.7431640625
3720,,296.9794721,1.66015625
3721,,296.9838823,1.591796875
3722,,297.0030035,1.5185546875
3723,,297.0376053,1.4453125
3724,,297.0593025,1.3720703125
3725,,297.0654769,1.2939453125
3726,,297.1020195,1.2158203125
3727,,297.1064053,1.142578125
3728,,297.15039,1.064453125
3729,,297.150975,0.9912109375
3730,,297.1618463,0.947265625
3731,,297.1951343,0.9814453125
3732,,297.2169635,1.142578125
3733,,297.2253928,1.396484375
3734,,297.2602101,1.7041015625
3735,,297.2640359,1.9921875
3736,,297.297317,2.275390625
3737,,297.3178448,2.5048828125
3738,,297.3223529,2.7197265625
3739,,297.355595,2.8759765625
3740,,297.3765812,2.9296875
3741,,297.3846792,2.958984375
3742,,297.4211161,2.919921875
3743,,297.4235594,2.8466796875
3744,,297.4611195,2.734375
3745,,297.4804849,2.6220703125
3746,,297.4876581,2.5146484375
3747,,297.5222966,2.3974609375
3748,,297.5226556,2.2900390625
3749,,297.5437637,2.1923828125
3750,,297.5836476,2.099609375
3751,,297.5841848,2.001953125
3752,,297.6195682,1.8994140625
3753,,297.6451949,1.796875
3754,,297.6455518,1.6943359375
3755,,297.6792131,1.6015625
3756,,297.6999462,1.50390625
3757,,297.7018638,1.40625
3758,,297.7369744,1.3134765625
3759,,297.7563514,1.220703125
3760,,297.764304,1.1279296875
3761,,297.80436,1.0400390625
3762,,297.8335693,0.966796875
3763,,297.833923,0.95703125
3764,,297.8472965,1.0791015625
3765,,297.8630284,1.318359375
3766,,297.9000157,1.640625
3767,,297.9028082,1.9580078125
3768,,297.9379749,2.2802734375
3769,,297.9685108,2.5537109375
3770,,297.9691092,2.8173828125
3771,,298.0164491,3.0322265625
3772,,298.0169449,3.1591796875
3773,,298.0473123,3.2275390625
3774,,298.0476701,3.2177734375
3775,,298.0694647,3.1591796875
3776,,298.0859994,3.0224609375
3777,,298.1174902,2.91015625
3778,,298.125218,2.7880859375
3779,,298.1608737,2.65625
3780,,298.1664459,2.5244140625
3781,,298.203845,2.392578125
3782,,298.2089288,2.2607421875
3783,,298.229471,2.1337890625
3784,,298.2449737,2.0166015625
3785,,298.2887691,1.904296875
3786,,298.2891587,1.796875
3787,,298.3055499,1.689453125
3788,,298.3399614,1.58203125
3789,,298.3620761,1.4794921875
3790,,298.3700234,1.3671875
3791,,298.3875769,1.2646484375
3792,,298.4301513,1.1572265625
3793,,298.430785,1.0546875
3794,,298.4437598,0.9619140625
3795,,298.4797213,0.888671875
3796,,298.4992371,0.8935546875
3797,,298.507623,1.03515625
3798,,298.5527178,1.2939453125
3799,,298.5531053,1.591796875
3800,,298.567272,1.9091796875
3801,,298.5836123,2.1728515625
3802,,298.6329366,2.431640625
3803,,298.6335193,2.646484375
3804,,298.6449357,2.79296875
3805,,298.694498,2.8857421875
3806,,298.6948301,2.919921875
3807,,298.7149169,2.8955078125
3808,,298.729054,2.822265625
3809,,298.7654985,2.7294921875
3810,,298.7658175,2.6171875
3811,,298.7901643,2.509765625
3812,,298.8058398,2.373046875
3813,,298.8505726,2.265625
3814,,298.851254,2.158203125
3815,,298.8677529,2.0556640625
3816,,298.9021564,1.953125
3817,,298.9071103,1.845703125
3818,,298.9455909,1.73828125
3819,,298.9674384,1.640625
3820,,298.9679,1.5478515625
3821,,299.007011,1.4453125
3822,,299.0073349,1.34765625
3823,,299.0424545,1.2451171875
3824,,299.0472022,1.142578125
3825,,299.085185,1.0498046875
3826,,299.0872936,0.95703125
3827,,299.1225291,0.859375
3828,,299.1465672,0.7861328125
3829,,299.1469801,0.78125
3830,,299.1824254,0.9228515625
3831,,299.1873178,1.162109375
3832,,299.2229234,1.4697265625
3833,,299.2275844,1.7578125
3834,,299.2624929,2.041015625
3835,,299.2708972,2.2802734375
3836,,299.2882051,2.451171875
3837,,299.3354126,2.5732421875
3838,,299.335984,2.63671875
3839,,299.3658762,2.646484375
3840,,299.3667398,2.59765625
3841,,299.4040729,2.5048828125
3842,,299.4060819,2.392578125
3843,,299.4430776,2.2705078125
3844,,299.4628401,2.158203125
3845,,299.4688212,2.0556640625
3846,,299.4864051,1.953125
3847,,299.5361218,1.8603515625
3848,,299.5364522,1.73828125
3849,,299.5474353,1.6455078125
3850,,299.5673194,1.5478515625
3851,,299.6132107,1.4453125
3852,,299.6137451,1.34765625
3853,,299.6296502,1.2451171875
3854,,299.6662682,1.1474609375
3855,,299.6706038,1.0546875
3856,,299.7052642,0.966796875
3857,,299.7056192,0.8740234375
3858,,299.7394164,0.8056640625
3859,,299.7619764,0.732421875
3860,,299.7694996,0.654296875
3861,,299.7882885,0.615234375
3862,,299.8277763,0.6396484375
3863,,299.8284601,0.80078125
3864,,299.8668872,1.083984375
3865,,299.8672817,1.4013671875
3866,,299.9035621,1.728515625
3867,,299.9084242,2.01171875
3868,,299.9451901,2.2265625
3869,,299.9499604,2.3974609375
3870,,299.9687302,2.5
3871,,299.9903767,2.55859375
3872,,300.0120085,2.55859375
3873,,300.0311134,2.5048828125
3874,,300.0476349,2.431640625
3875,,300.066676,2.3486328125
3876,,300.1094239,2.255859375
3877,,300.1100311,2.1630859375
3878,,300.1299588,2.0849609375
3879,,300.1639579,2.001953125
3880,,300.1882278,1.9287109375
3881,,300.18854,1.8408203125
3882,,300.2067582,1.7578125
3883,,300.2417229,1.6845703125
3884,,300.2614417,1.5771484375
3885,,300.2663945,1.4794921875
3886,,300.3000437,1.4208984375
3887,,300.3204171,1.34765625
3888,,300.3285815,1.2744140625
3889,,300.3747912,1.2060546875
3890,,300.3758778,1.1279296875
3891,,300.403797,1.0546875
3892,,300.4106356,0.9765625
3893,,300.4267137,0.908203125
3894,,300.4615114,0.87890625
3895,,300.4818218,0.9326171875
3896,,300.4888587,1.1279296875
3897,,300.523071,1.396484375
3898,,300.5434742,1.71875
3899,,300.5506171,2.0263671875
3900,,300.5899238,2.28515625
3901,,300.6201822,2.5146484375
3902,,300.6205908,2.6904296875
3903,,300.628265,2.8369140625
3904,,300.6471583,2.9052734375
3905,,300.6957001,2.9150390625
3906,,300.6962019,2.87109375
3907,,300.7267923,2.79296875
3908,,300.7319256,2.6904296875
3909,,300.7520121,2.5927734375
3910,,300.7676935,2.490234375
3911,,300.8058487,2.392578125
3912,,300.8062986,2.294921875
3913,,300.8490698,2.1875
3914,,300.8494958,2.08984375
3915,,300.8692911,1.9970703125
3916,,300.9099907,1.89453125
3917,,300.9104466,1.796875
3918,,300.9561711,1.69921875
3919,,300.9571423,1.5966796875
3920,,300.9759124,1.5087890625
3921,,300.9891096,1.3916015625
3922,,301.0261404,1.3037109375
3923,,301.029562,1.220703125
3924,,301.0782056,1.1279296875
3925,,301.0785785,1.0400390625
3926,,301.0904712,0.9619140625
3927,,301.1259047,0.9375
3928,,301.1566849,1.0302734375
3929,,301.1569911,1.240234375
3930,,301.1698201,1.5380859375
3931,,301.1896329,1.8603515625
3932,,301.2351423,2.1337890625
3933,,301.2354804,2.3974609375
3934,,301.2517174,2.6123046875
3935,,301.2720398,2.7978515625
3936,,301.3124435,2.9052734375
3937,,301.3128002,2.958984375
3938,,301.3302351,2.939453125
3939,,301.3490216,2.880859375
3940,,301.3692406,2.79296875
3941,,301.4047105,2.6806640625
3942,,301.4247354,2.568359375
3943,,301.4309382,2.4609375
3944,,301.4514422,2.353515625
3945,,301.49912,2.24609375
3946,,301.4997243,2.1435546875
3947,,301.5202302,2.060546875
3948,,301.5295082,1.962890625
3949,,301.5646437,1.865234375
3950,,301.5686777,1.767578125
3951,,301.6102325,1.669921875
3952,,301.6107458,1.5625
3953,,301.6411346,1.46484375
3954,,301.651904,1.3720703125
3955,,301.6696917,1.2744140625
3956,,301.7177931,1.181640625
3957,,301.7182373,1.0546875
3958,,301.7310077,0.9716796875
3959,,301.766973,0.888671875
3960,,301.7712959,0.869140625
3961,,301.7925604,0.947265625
3962,,301.8127788,1.1669921875
3963,,301.8339624,1.46484375
3964,,301.86925,1.7578125
3965,,301.8712849,2.0458984375
3966,,301.9065829,2.28515625
3967,,301.9088522,2.5
3968,,301.9437434,2.65625
3969,,301.9646015,2.763671875
3970,,301.9707562,2.7978515625
3971,,302.0057224,2.7783203125
3972,,302.0297424,2.7099609375
3973,,302.0348211,2.6171875
3974,,302.0513545,2.5146484375
3975,,302.0701557,2.4072265625
3976,,302.1071446,2.3046875
3977,,302.1114049,2.197265625
3978,,302.1460188,2.099609375
3979,,302.1535239,2.0068359375
3980,,302.172748,1.904296875
3981,,302.1945195,1.8115234375
3982,,302.2315145,1.7138671875
3983,,302.232104,1.6162109375
3984,,302.2520342,1.5283203125
3985,,302.2697208,1.435546875
3986,,302.3097061,1.34765625
3987,,302.310131,1.259765625
3988,,302.3565785,1.1669921875
3989,,302.3569843,1.083984375
3990,,302.3771423,0.9912109375
3991,,302.3903721,0.908203125
3992,,302.4141979,0.8349609375
3993,,302.4292645,0.7666015625
3994,,302.4628472,0.830078125
3995,,302.4839874,1.0205078125
3996,,302.4908401,1.279296875
3997,,302.5246713,1.58203125
3998,,302.5604872,1.845703125
3999,,302.5608293,2.08984375
4000,,302.5733435,2.265625
4001,,302.6239884,2.392578125
4002,,302.6243569,2.451171875
4003,,302.6304272,2.4658203125
4004,,302.6660718,2.421875
4005,,302.6864599,2.34375
4006,,302.6944782,2.2509765625
4007,,302.7131227,2.1484375
4008,,302.7328759,2.05078125
4009,,302.7788916,1.953125
4010,,302.7791855,1.865234375
4011,,302.7971028,1.796875
4012,,302.8102473,1.7236328125
4013,,302.8493518,1.650390625
4014,,302.8533443,1.58203125
4015,,302.9011111,1.5087890625
4016,,302.9015976,1.435546875
4017,,302.9119992,1.3623046875
4018,,302.9464589,1.2939453125
4019,,302.9677062,1.2255859375
4020,,302.9698326,1.1572265625
4021,,303.00897,1.0888671875
4022,,303.0299424,1.0107421875
4023,,303.0327193,0.9423828125
4024,,303.0705912,0.87890625
4025,,303.0910306,0.8154296875
4026,,303.0929749,0.80078125
4027,,303.1285866,0.9033203125
4028,,303.1480909,1.123046875
4029,,303.1560052,1.4306640625
4030,,303.1737777,1.708984375
4031,,303.1943055,2.0068359375
4032,,303.2408244,2.2412109375
4033,,303.2412016,2.4365234375
4034,,303.254171,2.568359375
4035,,303.2744233,2.6611328125
4036,,303.318086,2.685546875
4037,,303.3183931,2.666015625
4038,,303.3328667,2.607421875
4039,,303.3527889,2.5341796875
4040,,303.3910325,2.451171875
4041,,303.3914064,2.36328125
4042,,303.4281537,2.275390625
4043,,303.4482693,2.2021484375
4044,,303.4555603,2.138671875
4045,,303.4946198,2.060546875
4046,,303.4949781,1.9775390625
4047,,303.5126525,1.8994140625
4048,,303.5312471,1.826171875
4049,,303.5743614,1.748046875
4050,,303.5748775,1.6796875
4051,,303.5936215,1.6015625
4052,,303.6308187,1.5234375
4053,,303.6332964,1.4404296875
4054,,303.6684358,1.3623046875
4055,,303.6894704,1.2841796875
4056,,303.6922598,1.2158203125
4057,,303.7265678,1.1376953125
4058,,303.7315691,1.083984375
4059,,303.7686015,1.103515625
4060,,303.773704,1.2353515625
4061,,303.8223219,1.4794921875
4062,,303.8226227,1.7626953125
4063,,303.8445912,2.060546875
4064,,303.8524798,2.3095703125
4065,,303.9002258,2.5439453125
4066,,303.9007477,2.6953125
4067,,303.9120936,2.841796875
4068,,303.9471798,2.919921875
4069,,303.9689302,2.9345703125
4070,,303.9753197,2.890625
4071,,304.0226976,2.8076171875
4072,,304.0229811,2.7099609375
4073,,304.0371597,2.59765625
4074,,304.0537585,2.490234375
4075,,304.0738661,2.392578125
4076,,304.1160011,2.294921875
4077,,304.1162986,2.1923828125
4078,,304.1329263,2.099609375
4079,,304.1701295,2.01171875
4080,,304.1905095,1.9189453125
4081,,304.1961713,1.8212890625
4082,,304.2329509,1.728515625
4083,,304.2333245,1.6357421875
4084,,304.2783583,1.552734375
4085,,304.2786936,1.4599609375
4086,,304.3097695,1.3623046875
4087,,304.3150252,1.2744140625
4088,,304.3351957,1.181640625
4089,,304.3575738,1.0888671875
4090,,304.3750757,1.0107421875
4091,,304.416413,0.9912109375
4092,,304.4168953,1.0791015625
4093,,304.4380648,1.30859375
4094,,304.4528993,1.5869140625
4095,,304.4905793,1.89453125
4096,,304.4952237,2.1630859375
4097,,304.540133,2.4267578125
4098,,304.540523,2.6318359375
4099,,304.5556107,2.8125
4100,,304.5709847,2.9248046875
4101,,304.6078527,2.9833984375
4102,,304.6278225,2.939453125
4103,,304.6392708,2.890625
4104,,304.6551973,2.802734375
4105,,304.697741,2.6806640625
4106,,304.6982526,2.568359375
4107,,304.7154549,2.4560546875
4108,,304.7591021,2.3486328125
4109,,304.7594834,2.236328125
4110,,304.77695,2.12890625
4111,,304.7931196,2.03125
4112,,304.8319533,1.9384765625
4113,,304.8324781,1.845703125
4114,,304.8703992,1.7578125
4115,,304.8893569,1.669921875
4116,,304.8944002,1.5869140625
4117,,304.9320114,1.4892578125
4118,,304.9579752,1.396484375
4119,,304.9584221,1.2939453125
4120,,304.974008,1.2109375
4121,,305.0087721,1.123046875
4122,,305.0143187,1.044921875
4123,,305.0521197,0.986328125
4124,,305.0563445,1.005859375
4125,,305.0949566,1.1572265625
4126,,305.095261,1.396484375
4127,,305.1301044,1.6943359375
4128,,305.1489438,1.9677734375
4129,,305.154137,2.236328125
4130,,305.194214,2.451171875
4131,,305.1947418,2.63671875
4132,,305.2308237,2.7587890625
4133,,305.2373544,2.8369140625
4134,,305.2892438,2.8369140625
4135,,305.2897506,2.7880859375
4136,,305.2926385,2.7001953125
4137,,305.3346268,2.6025390625
4138,,305.3349463,2.4658203125
4139,,305.356264,2.3681640625
4140,,305.3924067,2.2705078125
4141,,305.3965443,2.16796875
4142,,305.4172404,2.0751953125
4143,,305.4392404,1.982421875
4144,,305.458679,1.884765625
4145,,305.5054482,1.77734375
4146,,305.5059886,1.669921875
4147,,305.5149741,1.5625
4148,,305.5523713,1.46484375
4149,,305.5529129,1.3623046875
4150,,305.5983852,1.2646484375
4151,,305.5988153,1.1669921875
4152,,305.6174173,1.083984375
4153,,305.6528543,0.9912109375
4154,,305.657142,0.908203125
4155,,305.6781551,0.83984375
4156,,305.6945493,0.8251953125
4157,,305.7304622,0.9375
4158,,305.7365088,1.15234375
4159,,305.771655,1.4404296875
4160,,305.7757577,1.7041015625
4161,,305.8098893,1.9677734375
4162,,305.8315546,2.16796875
4163,,305.8383804,2.3291015625
4164,,305.854902,2.4267578125
4165,,305.8752059,2.4951171875
4166,,305.9214815,2.490234375
4167,,305.922016,2.4462890625
4168,,305.9375229,2.3681640625
4169,,305.9828381,2.2900390625
4170,,305.9833794,2.2021484375
4171,,305.9964839,2.1240234375
4172,,306.0308829,2.05078125
4173,,306.05965,1.9775390625
4174,,306.0599814,1.8798828125
4175,,306.077877,1.7919921875
4176,,306.0967538,1.728515625
4177,,306.1357147,1.66015625
4178,,306.1360834,1.5966796875
4179,,306.1708884,1.5234375
4180,,306.1906555,1.4501953125
4181,,306.1982423,1.376953125
4182,,306.2342985,1.298828125
4183,,306.2347597,1.2255859375
4184,,306.2750809,1.1669921875
4185,,306.3042181,1.0986328125
4186,,306.3045333,1.0400390625
4187,,306.3169824,0.99609375
4188,,306.3553055,0.986328125
4189,,306.3607084,1.083984375
4190,,306.3790204,1.2890625
4191,,306.4004972,1.5771484375
4192,,306.4153479,1.8505859375
4193,,306.43655,2.119140625
4194,,306.4791867,2.333984375
4195,,306.4798537,2.5146484375
4196,,306.498404,2.6416015625
4197,,306.5424586,2.7197265625
4198,,306.543006,2.734375
4199,,306.5574313,2.705078125
4200,,306.5755672,2.63671875
4201,,306.6125859,2.55859375
4202,,306.6154472,2.4658203125
4203,,306.6511853,2.3828125
4204,,306.6810879,2.2998046875
4205,,306.6816353,2.2216796875
4206,,306.6985227,2.1435546875
4207,,306.7362343,2.0703125
4208,,306.7367112,1.9970703125
4209,,306.7744138,1.9189453125
4210,,306.7822668,1.8505859375
4211,,306.7982102,1.7529296875
4212,,306.8181722,1.6845703125
4213,,306.8400472,1.6162109375
4214,,306.8831883,1.533203125
4215,,306.8836344,1.4501953125
4216,,306.8989503,1.3720703125
4217,,306.9355584,1.2939453125
4218,,306.9402438,1.2109375
4219,,306.9916553,1.1572265625
4220,,306.9920923,1.1572265625
4221,,306.9971238,1.2890625
4222,,307.0371761,1.50390625
4223,,307.0377871,1.7822265625
4224,,307.0832949,2.0361328125
4225,,307.0837344,2.28515625
4226,,307.1014248,2.4853515625
4227,,307.1198683,2.65625
4228,,307.1365679,2.763671875
4229,,307.1778617,2.83203125
4230,,307.1782287,2.8271484375
4231,,307.2237844,2.7783203125
4232,,307.2240842,2.6953125
4233,,307.2389056,2.59765625
4234,,307.273499,2.5
4235,,307.2805681,2.4072265625
4236,,307.3171447,2.3193359375
4237,,307.3174851,2.2265625
4238,,307.3632554,2.1435546875
4239,,307.3636415,2.0654296875
4240,,307.392541,1.97265625
4241,,307.3994266,1.884765625
4242,,307.4184204,1.796875
4243,,307.4546018,1.7041015625
4244,,307.4863897,1.6015625
4245,,307.4870922,1.494140625
4246,,307.5024332,1.376953125
4247,,307.5183594,1.23046875
4248,,307.5395098,1.103515625
4249,,307.5594893,0.966796875
4250,,307.5951318,0.8349609375
4251,,307.5974724,0.7421875
4252,,307.641478,0.751953125
4253,,307.6419784,0.91796875
4254,,307.6605458,1.1767578125
4255,,307.7043381,1.4794921875
4256,,307.7046531,1.73828125
4257,,307.7174564,1.962890625
4258,,307.7540336,2.1142578125
4259,,307.7594852,2.216796875
4260,,307.796943,2.255859375
4261,,307.797252,2.236328125
4262,,307.843337,2.1533203125
4263,,307.8438466,2.021484375
4264,,307.863741,1.884765625
4265,,307.8775227,1.767578125
4266,,307.9200112,1.6796875
4267,,307.9203521,1.6064453125
4268,,307.9399619,1.5283203125
4269,,307.9754792,1.455078125
4270,,307.9800068,1.3720703125
4271,,308.0156113,1.26953125
4272,,308.0207955,1.1279296875
4273,,308.036355,0.966796875
4274,,308.0768189,0.8154296875
4275,,308.0772806,0.703125
4276,,308.1000666,0.625
4277,,308.1202329,0.5712890625
4278,,308.1406556,0.5322265625
4279,,308.1598442,0.4931640625
4280,,308.1771511,0.478515625
4281,,308.1999956,0.4736328125
4282,,308.2190912,0.4541015625
4283,,308.2538425,0.5029296875
4284,,308.2584236,0.6298828125
4285,,308.2948569,0.9765625
4286,,308.2991261,1.3720703125
4287,,308.3339967,1.7822265625
4288,,308.3554622,2.109375
4289,,308.3632537,2.392578125
4290,,308.3817703,2.607421875
4291,,308.433262,2.7880859375
4292,,308.4336534,2.890625
4293,,308.4376915,2.94921875
4294,,308.4764249,2.9443359375
4295,,308.4806198,2.8955078125
4296,,308.5017607,2.822265625
4297,,308.5223577,2.7490234375
4298,,308.5598772,2.666015625
4299,,308.5603043,2.59765625
4300,,308.6048431,2.5244140625
4301,,308.6052511,2.451171875
4302,,308.6251967,2.3779296875
4303,,308.6394702,2.2998046875
4304,,308.681067,2.216796875
4305,,308.6814512,2.1337890625
4306,,308.7027649,2.0556640625
4307,,308.7228743,1.9775390625
